

51,-4000
52,-4000
53,-4000
54,-4000
55,-4000
95,5200
117,5200
121,5200
210,5200
234,5200
269,2000

203,-4000

38,-4000
53,2000

25,-4000
34,-4000
35,-4000
43,-4000
77,-4000
126,5200
133,5200

715,-4000
763,-4000
814,1400
824,1400
831,1400
851,-4000
892,2800
894,2800
945,-4000
946,-4000
1032,5200
1038,5200
1133,5200
1162,5200
1279,5200
1332,5200
1395,5200
1413,5200
1440,5200
1463,5200
1618,5200
1622,5200
1991,5200
2039,5200
2056,5200
2065,5200
2075,5200
2077,5200
2079,5200
2099,5200
2211,5200
2261,5200
2281,5200
2318,5200
2333,5200

18,-4000
24,400
58,400
73,400
79,-4000
80,-4000
81,-4000
82,-4000
99,2000

126,-4000

82,-4000
144,-4000
157,1400
184,2000
221,-4000
252,400
263,-4000
316,1400
327,2000

4,-4000
9,-4000
11,-4000
14,2000

173,-4000
177,2000

14,-4000
23,-4000
24,-4000
28,-4000
29,-4000
39,5200
71,5200
84,5200
90,5200
138,5200
139,5200
188,5200
191,5200
194,5200
238,5200
253,5200
258,5200
292,5200
314,5200
381,2000
