

30,-4500
33,-5500
34,-5500
39,-5500
66,4650
84,4650
86,4650
88,4650
90,4650
94,-5500
201,5650
227,5650

75,-4500
94,550
137,-5500
142,1550

10,-4500
16,-5500
17,-5500
18,-5500
19,-5500
20,5650
46,5650
63,5650
70,5650
80,5650

158,-4500
163,1100
171,-5500
172,-5500
173,-5500
223,4650
261,-5500
299,5650
317,5650
350,5650
401,5650
430,5650
448,5650
488,5650
535,5650
561,5650
700,5650
705,5650
799,5650
833,5650
871,5650
897,5650
952,5650
1055,5650
1105,5650
1132,5650
1207,5650
1210,5650
1225,5650
1264,5650
1314,5650
1562,5650
1569,5650
1655,5650
1727,5650
1742,5650
1751,5650
1857,5650
1958,5650
1984,5650
1989,5650
2000,5650
2007,5650
2020,5650
2043,5650
2102,5650
2110,5650
2160,5650
2199,5650
2222,5650
2271,5650
2301,2750

46,-4500
47,-5500
48,1550
73,1550
83,-5500
93,-5500
94,-5500
105,5650

345,-4500
400,-5500
429,-5500
430,-5500
431,-5500

67,-4500
70,-5500
76,-5500
88,-5500
98,4650
104,-5500

90,-4500
91,-5500
112,-5500
133,3100
157,-5500
169,4650
196,-5500
206,5650

137,-4500
182,2750
