

237,-2500
244,700
253,3500

61,-2500
68,1400

47,-2500
64,700
112,700
118,700

650,-2500
654,700
674,-7000
679,1700
745,-7000
764,3400
768,3400
773,3400
778,3400
783,3400
887,-7000
911,-7000
954,6100
965,6100
1021,6100
1029,6100
1067,6100
1165,6100
1172,6100
1217,6100
1232,6100
1265,6100
1337,6100
1347,6100
1352,6100
1399,6100
1412,6100
1456,6100
1559,6100
1644,6100
1658,6100
1689,6100
1694,6100
1813,6100
1832,6100
1864,6100
1883,6100
1895,6100
1916,6100
1922,6100
1935,6100
1980,6100
1985,6100
2319,6100
2344,3500

27,-2500
50,700
69,700
76,700

295,-2500
315,3500

20,-2500
21,700
24,-7000
39,1700
44,-7000
46,3400
55,3400
77,-7000
83,3500

63,-2500
111,700
128,700
144,-7000
151,-7000
171,3500
189,-2500
208,3500

128,-2500
157,700
175,-7000
217,1700
241,1700
244,-7000
248,3500
349,-2500
374,1400
398,3500
