
322,1200
5,0
7,0
8,0
9,0
22,100
30,200
40,0
116,200
151,0
182,200
202,200
206,0
223,0
297,500
298,500
303,500
2,0
31,0
70,200
94,100
121,300
178,300
185,100
191,200
205,200
246,200
254,500
274,500
283,300
318,400
329,500
333,500
335,500
349,600
358,400
362,500
365,400
382,600
392,500
413,400
426,500
432,600
439,600
447,600
451,400
461,400
502,900
508,100
5,0
6,0
22,0
48,100
64,200
72,200
80,200
105,0
150,0
238,800
263,300
284,200
300,300
37,200
58,100
76,0
94,0
119,300
228,400
243,400
255,200
273,400
302,200
305,300
318,300
324,200
337,0
349,600
351,400
359,200
360,400
378,600
406,300
412,700
425,700
427,500
446,800
460,500
1,0
15,0
22,200
39,0
58,100
87,0
110,100
116,0
125,100
142,0
172,0
177,0
187,900
203,100
11,0
27,200
34,0
58,100
97,100
189,100
239,400
242,100
264,400
273,400
285,400
300,400
314,400
319,400
342,500
353,500
386,700
2,0
23,0
37,100
125,0
126,200
131,0
133,100
140,200
149,100
160,400
163,200
205,400
226,100
227,0
229,400
298,400
318,400
332,600
5,0
6,100
25,100
27,0
49,0
70,0
71,0
75,300
99,200
116,300
156,200
218,400
226,100
237,100
291,300
309,400
316,400
320,0
347,400
357,400
362,600
373,600
394,700
404,800
409,800
431,900
435,800
453,600
496,600
10,0
34,100
40,100
98,100
119,200
162,200
189,300
213,200
230,100
248,0
261,400
269,200
279,0
302,300
320,400
325,400
46,0
60,100
63,0
76,200
151,0
161,200
178,400
187,100
229,100
236,100
255,400
256,100
263,200
336,300
349,400
361,400
362,900
381,400
440,1300
14,0
19,200
41,100
124,100
175,100
197,100
207,300
268,400
288,600
309,400
311,700
421,800
426,800
431,800
433,800
436,800
441,800
5,100
22,0
30,0
61,0
83,100
133,100
135,0
145,100
185,200
190,300
208,300
269,300
287,300
308,100
310,0
318,300
327,700
329,0
342,700
352,300
369,400
387,400
433,900
463,400
474,500
499,500
521,1200
550,500
573,1200
583,500
625,600
633,700
638,1200
714,700
722,700
767,600
771,1300
773,600
801,600
821,1300
4,0
13,0
29,0
33,0
39,0
50,0
56,0
78,0
106,0
119,200
140,0
166,0
214,300
240,300
245,300
248,300
264,500
272,500
286,600
329,300
334,800
27,0
28,0
36,100
44,0
52,100
121,100
142,100
144,0
161,200
162,0
169,300
175,0
208,400
209,100
257,400
261,300
276,400
323,300
370,900
402,400
412,900
440,500
449,500
471,1000
506,1100
510,0
8,0
13,100
39,100
46,0
85,100
94,200
99,0
102,300
120,200
143,100
162,100
180,0
248,300
271,300
276,100
278,100
284,100
285,400
294,100
370,300
387,500
397,500
438,700
442,800
473,700
11,100
14,200
16,0
37,0
41,100
80,200
96,100
104,0
122,200
132,0
183,100
218,0
254,300
262,100
264,400
300,500
325,500
326,400
338,500
346,500
349,200
354,500
370,500
373,400
386,500
387,500
437,100
48,100
49,200
59,0
60,0
61,200
70,200
90,300
164,100
168,300
173,0
183,0
209,0
223,500
231,0
232,200
264,300
276,300
322,600
51,0
60,100
72,200
77,300
92,0
163,300
174,200
210,600
211,400
221,500
242,600
247,800
258,800
4,100
20,100
34,100
99,100
101,300
116,200
143,300
154,200
168,100
188,100
2,0
4,0
27,300
43,200
65,200
82,200
164,900
176,300
203,500
204,900
216,900
33,200
50,400
58,300
81,100
90,200
91,100
100,300
115,200
116,100
141,100
152,200
164,400
169,200
174,400
208,700
212,400
213,0
221,400
252,400
270,500
280,500
314,200
320,700
322,100
39,100
73,0
115,300
128,300
132,300
134,300
142,200
148,400
195,600
219,700
226,900
12,100
55,100
66,300
82,300
121,100
147,100
166,200
178,200
189,200
195,200
201,400
206,200
228,500
261,500
36,100
57,100
62,100
122,500
128,200
146,300
165,500
169,400
183,600
207,600
243,400
246,600
249,400
251,600
268,700
277,200
290,100
17,200
38,100
49,100
80,300
94,400
108,500
123,300
143,300
177,300
195,600
18,300
37,0
90,400
116,300
136,300
149,200
224,600
236,700
241,700
273,400
286,400
4,0
27,100
28,200
31,200
42,100
43,200
80,200
92,300
106,300
112,200
116,300
126,300
143,300
144,400
154,300
164,500
171,500
234,500
243,400
3,0
4,0
23,300
53,200
54,0
61,0
112,400
127,500
143,500
150,500
162,500
167,500
6,0
15,0
61,100
83,300
86,400
103,300
123,600
124,400
144,500
145,600
154,600
178,600
194,600
213,800
235,100
27,0
47,300
50,100
104,300
111,100
120,200
129,400
133,200
160,100
194,400
208,100
232,600
265,200
267,200
18,100
27,100
38,100
104,0
140,500
160,600
162,400
205,800
215,900
229,400
238,900
252,900
21,400
25,200
47,400
61,200
80,200
100,1000
112,1000
132,500
135,1000
136,500
139,1000
140,500
150,1000
153,300
163,1000
70,200
93,300
102,400
122,300
131,200
135,300
199,500
213,500
218,500
228,400
267,500
298,500
303,500
310,300
330,100
