
329,4800
57,-1500
58,-1500
73,1200
85,1200
102,-1500
103,-1500
104,-1500
143,800
171,-1500
172,-1500
173,-1500
182,2400
187,-1500
208,800
225,-1500
236,-1500
242,1200
250,1200
262,1200
280,1200
306,-1500
310,2400
317,2400
326,-1500
327,-1500
364,4800
377,4800
386,4800
409,800
101,-1500
125,200
132,200
141,200
143,-1500
144,-1500
156,2400
165,-1500
181,800
288,-1500
290,-1500
291,-1500
302,800
18,-1500
32,200
43,200
61,-1500
63,1200
80,1200
98,-1500
99,-1500
100,-1500
127,800
312,-1500
339,200
368,200
369,200
393,-1500
424,1200
442,1200
449,-1500
450,-1500
470,3600
95,-1500
105,200
118,200
120,200
124,-1500
138,1200
160,1200
175,1200
198,1200
212,1200
219,1200
234,-1500
243,-1500
248,-1500
6,-1500
7,-1500
8,1200
9,1200
21,1200
78,-1500
84,-1500
89,-1500
116,4800
136,4800
184,4800
199,4800
231,4800
297,4800
310,800
10,-1500
29,200
41,200
49,-1500
50,-1500
51,-1500
65,-1500
74,4800
96,4800
143,4800
152,4800
180,4800
188,4800
225,4800
233,4800
269,4800
316,800
476,-1500
500,800
509,-1500
510,800
120,-1500
124,200
147,800
406,-1500
421,200
426,200
74,-1500
84,-1500
92,-1500
126,2400
152,2400
177,-1500
190,3600
199,-1500
206,4800
272,4800
291,4800
322,4800
368,4800
385,4800
398,4800
490,800
35,-1500
39,200
45,-1500
46,-1500
47,-1500
48,-1500
65,4800
68,4800
108,4800
139,4800
195,4800
207,4800
232,4800
252,4800
264,4800
278,4800
340,4800
343,4800
348,4800
360,4800
420,4800
443,4800
447,4800
537,4800
587,4800
675,4800
691,4800
702,4800
725,4800
46,-1500
70,200
118,-1500
129,800
29,-1500
56,200
62,200
70,-1500
80,-1500
90,2400
106,2400
138,2400
157,2400
165,-1500
168,-1500
221,4800
237,4800
249,4800
309,4800
418,4800
446,4800
480,800
118,-1500
119,-1500
125,1200
131,1200
189,1200
200,1200
207,1200
226,1200
228,1200
244,1200
254,1200
275,-1500
298,-1500
299,3600
300,3600
310,3600
312,-1500
371,4800
423,4800
428,4800
441,4800
467,4800
469,4800
56,-1500
60,200
63,-1500
64,-1500
65,-1500
77,3600
83,3600
88,-1500
89,4800
136,4800
158,4800
168,4800
184,4800
190,4800
204,4800
215,4800
227,4800
229,4800
233,4800
248,4800
270,4800
304,800
271,-1500
275,-1500
281,-1500
310,2400
313,800
34,-1500
35,-1500
74,1200
87,1200
108,1200
122,1200
132,800
213,-1500
214,-1500
224,-1500
227,-1500
228,-1500
230,4800
246,4800
21,-1500
25,200
39,200
60,200
73,200
112,200
122,200
133,200
139,-1500
148,1200
162,-1500
222,-1500
228,3600
284,800
324,-1500
331,800
141,-1500
183,-1500
197,-1500
29,-1500
31,-1500
32,1200
38,-1500
43,-1500
44,-1500
113,4800
154,4800
158,4800
163,4800
169,4800
183,4800
216,800
74,-1500
75,200
85,-1500
100,1200
116,-1500
121,-1500
132,3600
135,-1500
140,800
220,-1500
226,800
12,-1500
19,200
35,-1500
85,1200
97,1200
105,1200
109,-1500
124,-1500
129,-1500
146,4800
174,4800
201,4800
232,4800
244,4800
258,800
7,-1500
8,-1500
9,-1500
10,-1500
11,3600
48,-1500
54,4800
84,4800
105,4800
130,4800
174,4800
204,4800
210,4800
215,4800
273,4800
277,4800
284,4800
34,-1500
67,-1500
71,-1500
74,2400
80,2400
101,-1500
105,3600
114,-1500
140,4800
168,4800
32,-1500
39,200
40,200
56,-1500
57,-1500
59,2400
88,2400
128,2400
133,-1500
135,-1500
171,4800
221,4800
229,4800
9,-1500
11,200
26,200
32,200
40,200
42,-1500
56,-1500
57,-1500
58,3600
60,-1500
86,4800
105,4800
156,4800
173,4800
207,4800
215,4800
251,800
105,-1500
107,400
129,800
256,-1500
24,-1500
40,200
56,200
58,-1500
59,-1500
75,2400
87,-1500
89,-1500
177,800
223,-1500
227,-1500
246,-1500
247,-1500
313,-1500
