

26,-2500
28,-2500
100,1300
153,1300
166,-2500
167,-2500
168,-2500
235,1250

85,-2500
113,600
127,600
139,-2500
140,1300
146,1300

11,-2500
12,-2500
13,-2500
14,-2500
15,3900
29,3900
45,3900
59,3900
75,-2500
109,4900
113,4900
124,4900
127,4900
130,4900
145,4900
187,4900
264,4900
271,4900
278,4900
285,4900
311,4900
360,4900
377,4900
386,4900
395,4900
405,4900
427,4900
489,4900
513,4900
614,4900
625,4900
636,4900
687,4900
707,4900
962,4900
971,4900
1047,4900
1080,4900
1084,4900
1095,4900
1106,4900
1119,4900
1171,4900
1219,4900
1266,4900
1295,4900
1415,4900
1584,4900
1634,4900
1646,4900
1664,4900
1679,4900
1710,4900
1770,4900
1853,4900
1937,4900
1965,4900
1999,4900
2023,4900
2041,4900
2066,4900
2085,4900
2107,4900
2157,4900
2177,4900
2180,4900
2221,4900
2263,4900

3,-2500
57,300
65,-2500
66,-2500
67,-2500
68,-2500
91,4900
101,4900

102,-2500
109,-2500
119,1250

29,-2500
30,-2500
48,-2500
49,-2500
50,-2500
55,4900
58,4900
61,4900
64,4900
92,4900
99,4900
138,4900
155,4900
185,4900
191,4900
197,4900
205,4900
224,4900
256,4900
337,4900
366,4900
374,4900
410,4900

117,-2500

45,-2500
76,300
114,300
142,300
176,1250
212,-2500
214,1250

5,-2500
7,300
16,-2500
27,1300
32,-2500
33,-2500
34,-2500
89,1250
122,-2500
142,-2500
145,1300
218,-2500
256,1250
353,-2500
354,-2500
355,-2500
372,4900

96,-2500
145,300
159,300
166,300
179,300
200,-2500
204,-2500
208,-2500
230,3900
239,3900

126,-2500
127,-2500
129,1300
136,1300
170,-2500
176,1250

22,-2500
23,-2500
24,-2500
28,-2500
35,-2500
44,4900
50,4900
58,4900
87,4900
117,4900

11,-2500
87,-2500
114,1300
130,1300
158,1300
216,1300
219,-2500
228,1250

117,-2500
124,600
127,600

5,-2500
19,-2500
32,1300
73,1300
78,-2500
108,-2500
