
69,-2500
70,-2500
71,-2500
72,-2500
80,-2500
182,4900
1,-2500
2,-2500
3,-2500
17,-2500
18,3900
39,-2500
55,4900
67,4900
93,4900
94,4900
107,4900
1,-2500
2,-2500
3,-2500
24,-2500
34,3900
35,-2500
37,4900
1,-2500
2,-2500
3,-2500
4,-2500
5,-2500
15,1250
95,-2500
3,-2500
22,-2500
35,1300
40,-2500
44,-2500
45,-2500
71,4900
136,1250
12,-2500
13,-2500
26,1300
31,-2500
7,-2500
8,-2500
16,1300
27,1300
37,1300
39,1300
54,1300
61,1300
68,1300
90,-2500
91,-2500
92,-2500
105,4900
108,4900
114,4900
129,4900
149,4900
53,-2500
54,-2500
59,1300
113,1300
130,1300
141,1300
170,1300
182,1300
62,-2500
66,300
79,-2500
82,1300
85,-2500
86,-2500
96,3900
74,-2500
84,1250
79,-2500
91,600
133,600
137,600
146,600
150,600
225,600
92,-2500
99,-2500
109,1300
143,-2500
144,-2500
68,-2500
75,1250
92,-2500
98,1250
173,-2500
178,300
202,300
204,300
218,300
220,300
255,1250
24,-2500
68,-2500
69,-2500
134,2600
149,2600
151,2600
158,2600
168,-2500
169,-2500
172,4900
185,4900
186,4900
19,-2500
43,-2500
46,-2500
54,-2500
57,-2500
63,4900
112,4900
123,4900
179,4900
188,4900
220,4900
231,4900
271,4900
331,4900
335,4900
42,-2500
76,300
105,300
140,300
175,-2500
176,-2500
218,-2500
219,-2500
231,4900
232,4900
91,-2500
92,-2500
93,-2500
94,-2500
95,-2500
99,4900
109,1250
170,-2500
171,-2500
182,1300
190,-2500
6,-2500
7,-2500
8,-2500
9,-2500
10,-2500
27,4900
40,4900
47,4900
64,4900
151,4900
171,4900
19,-2500
24,-2500
31,-2500
95,2600
108,-2500
109,-2500
94,-2500
112,300
172,300
176,300
14,-2500
24,300
30,-2500
31,-2500
44,2600
47,2600
100,1250
110,-2500
123,-2500
140,1300
158,1250
56,-2500
117,300
134,-2500
135,-2500
136,-2500
137,-2500
16,-2500
22,-2500
29,1300
32,-2500
43,-2500
75,3900
124,3900
125,3900
135,3900
136,3900
146,3900
147,3900
165,3900
166,3900
180,-2500
195,4900
230,4900
245,4900
1,-2500
2,-2500
4,-2500
5,-2500
6,-2500
29,4900
46,4900
55,4900
72,4900
89,4900
108,4900
120,4900
137,4900
190,4900
199,4900
201,4900
203,4900
205,4900
207,4900
209,4900
211,4900
206,-2500
221,600
47,-2500
48,-2500
49,-2500
50,-2500
55,3900
66,3900
113,-2500
128,4900
132,4900
31,-2500
39,-2500
46,1300
73,-2500
84,2600
93,2600
120,2600
140,-2500
141,-2500
165,4900
2,-2500
7,-2500
8,-2500
12,-2500
13,-2500
17,4900
29,4900
129,4900
133,4900
148,4900
155,4900
164,4900
17,-2500
29,300
34,-2500
35,-2500
39,2600
47,2600
54,-2500
77,3900
120,-2500
129,300
137,300
139,300
177,-2500
1,-2500
24,-2500
43,1300
67,1300
72,-2500
74,2600
138,2600
151,2600
162,2600
184,-2500
185,-2500
35,-2500
52,-2500
53,-2500
54,-2500
55,-2500
87,4900
102,4900
111,4900
9,-2500
10,300
17,300
26,-2500
29,-2500
43,2600
60,2600
62,2600
99,2600
126,2600
128,2600
282,-2500
353,-2500
354,-2500
355,-2500
367,3900
1,-2500
2,300
6,300
10,-2500
11,-2500
12,-2500
13,-2500
20,4900
23,4900
35,4900
54,4900
113,4900
119,4900
160,4900
173,4900
180,4900
196,4900
197,-2500
205,600
236,-2500
239,1300
242,1300
246,1300
291,1300
39,-2500
74,300
82,300
89,300
93,300
94,300
98,300
117,300
118,300
118,-2500
124,300
134,300
190,300
194,300
209,1250
86,-2500
87,-2500
88,-2500
89,-2500
90,-2500
150,-2500
151,300
168,300
170,-2500
177,1250
136,-2500
137,-2500
138,-2500
145,2600
167,2600
186,2600
187,2600
197,-2500
206,3900
242,3900
256,3900
42,-2500
60,300
76,300
96,300
126,300
143,300
151,300
172,300
192,300
207,300
265,300
10,-2500
11,-2500
12,-2500
13,-2500
14,-2500
15,4900
21,4900
42,4900
63,4900
65,4900
72,4900
76,4900
77,4900
80,4900
85,4900
120,4900
27,-2500
28,-2500
29,1300
31,1250
100,-2500
101,-2500
121,1300
133,1300
140,1300
153,-2500
162,-2500
169,1250
24,-2500
33,300
46,300
54,-2500
55,-2500
56,-2500
57,-2500
73,1250
178,-2500
179,-2500
201,1250
129,-2500
140,300
154,300
176,300
223,300
228,1250
1,-2500
2,-2500
3,-2500
23,2600
43,2600
55,-2500
56,-2500
151,1250
