
45,-9500
62,2500
75,2500
95,2500
119,2500
120,2500
13,-9500
59,1500
63,1500
66,1500
61,-9500
108,1500
122,1500
103,-9500
107,1500
26,-9500
51,1500
65,1500
66,1500
174,-9500
70,-9500
79,1500
80,1500
90,1500
117,1500
145,1500
163,1500
189,2500
203,5000
207,-9500
208,1500
217,1500
14,-9500
33,1500
33,-9500
107,1500
119,5000
9,-9500
11,1500
12,1500
15,1500
66,1500
81,1500
95,1500
22,-9500
24,1500
25,1500
57,1500
84,1500
94,1500
128,1500
71,-9500
92,1500
111,1500
219,1500
223,1500
17,-9500
119,1500
132,1500
160,1500
178,1500
120,-9500
124,1500
143,1500
185,1500
205,1500
72,-9500
120,1500
121,1500
116,-9500
122,1500
142,1500
151,1500
41,-9500
18,-9500
46,1500
16,-9500
25,2500
30,2500
39,2500
64,2500
105,2500
121,5000
73,-9500
78,5000
37,-9500
40,2500
62,2500
89,2500
97,2500
102,2500
112,2500
131,2500
135,2500
175,-9500
30,-9500
44,2500
46,2500
68,2500
24,-9500
56,1500
126,1500
134,1500
142,1500
153,1500
161,1500
169,1500
180,1500
186,1500
192,1500
241,1500
4,-9500
12,1500
13,1500
22,1500
23,1500
33,1500
43,1500
68,1500
86,1500
145,1500
169,1500
170,1500
4,-9500
5,1500
16,1500
43,1500
107,1500
137,1500
187,1500
198,1500
199,1500
257,1500
273,1500
294,1500
337,1500
348,1500
359,1500
387,1500
416,5000
31,-9500
40,1500
61,1500
105,-9500
164,1500
168,1500
24,-9500
51,5000
45,-9500
47,1500
56,1500
97,2500
157,2500
162,2500
167,2500
172,2500
180,2500
183,2500
190,2500
194,2500
37,-9500
46,1500
47,1500
55,1500
126,1500
161,1500
248,1500
20,-9500
50,2500
105,2500
127,2500
129,2500
152,2500
139,-9500
53,-9500
76,1500
93,1500
187,1500
252,1500
303,1500
339,1500
357,5000
2,-9500
18,1500
22,1500
125,5000
66,-9500
87,1500
92,1500
103,1500
110,1500
121,1500
167,1500
177,1500
182,1500
237,2500
249,2500
174,-9500
196,1500
232,1500
245,1500
272,1500
320,5000
30,-9500
64,1500
104,1500
110,1500
111,1500
116,-9500
128,1500
138,1500
159,1500
183,1500
210,1500
226,1500
234,1500
273,1500
276,1500
280,1500
327,1500
344,1500
114,-9500
121,5000
162,-9500
183,1500
189,1500
202,1500
220,1500
27,-9500
29,1500
30,1500
117,-9500
119,1500
93,-9500
107,1500
132,1500
199,1500
206,1500
111,-9500
118,2500
152,5000
