
310,2750
78,-4500
96,550
105,-5500
112,2750
227,-4500
233,-5500
234,-5500
241,3100
251,-5500
269,4650
277,4650
282,-5500
288,5650
297,2750
53,-4500
59,550
97,550
99,2750
210,-4500
212,550
219,-5500
241,2750
129,-4500
130,-5500
135,1550
136,1550
180,2750
439,-4500
441,550
451,-5500
467,-5500
468,-5500
5,-4500
21,550
37,550
54,550
89,2750
167,-4500
188,1100
202,1100
62,-4500
105,2750
149,-4500
162,550
224,-5500
227,1550
241,1550
322,1550
326,1550
351,-5500
355,3100
377,2750
24,-4500
64,550
87,550
108,550
136,550
184,550
186,550
220,-5500
224,2750
231,-4500
242,-5500
247,1550
248,1550
259,1550
272,1550
282,-5500
283,-5500
291,-5500
365,-4500
367,-5500
368,-5500
411,-5500
412,4650
426,4650
439,-5500
445,2750
451,-4500
459,1100
507,-5500
508,1550
106,-4500
117,550
188,550
218,2750
249,-4500
268,-5500
274,1550
288,1550
314,-5500
315,-5500
317,4650
186,-4500
201,-5500
202,-5500
212,-5500
213,-5500
240,5650
248,5650
267,5650
273,5650
324,5650
343,5650
369,5650
391,5650
435,2750
28,-4500
29,-5500
47,1550
62,1550
79,1550
80,1550
105,1550
133,-5500
135,3100
193,3100
201,3100
210,3100
216,-5500
225,4650
233,4650
269,4650
277,4650
295,-5500
296,5650
303,5650
312,5650
343,5650
370,5650
381,5650
485,5650
55,-4500
60,550
127,550
132,2750
229,-4500
230,550
237,-5500
239,1550
247,1550
248,1550
255,-5500
262,3100
284,2750
453,-4500
520,-5500
564,1550
593,1550
615,-5500
644,-5500
655,-5500
718,5650
729,5650
756,5650
776,5650
826,5650
40,-4500
41,-5500
65,1550
68,-5500
130,2750
63,-4500
68,-5500
91,1550
100,1550
131,1550
187,-5500
207,2750
422,-4500
437,-5500
456,-5500
459,3100
500,-5500
512,4650
153,-4500
161,550
164,550
168,550
169,550
186,550
193,-5500
246,1550
256,2750
78,-4500
79,550
83,550
108,550
127,1100
133,1100
139,-5500
149,-5500
177,2750
26,-4500
36,-5500
52,1550
61,1550
66,1550
67,1550
69,-5500
70,3100
85,3100
107,-5500
112,2750
243,-4500
261,1100
47,-4500
48,-5500
49,-5500
50,-5500
64,2750
22,-4500
30,550
74,550
85,-5500
87,1550
118,1550
126,-5500
127,-5500
132,4650
135,4650
152,4650
156,4650
202,-5500
208,2750
147,-4500
157,550
220,550
248,1100
294,2750
300,-4500
313,550
316,-5500
318,1550
111,-4500
159,550
163,2750
216,-4500
256,-5500
257,1550
168,-4500
171,550
174,550
185,550
194,550
203,550
208,2750
37,-4500
39,-5500
44,1550
46,-5500
68,3100
108,3100
114,-5500
117,-5500
127,2750
150,-4500
158,-5500
161,1550
164,-5500
186,3100
187,-5500
188,-5500
216,5650
221,5650
231,5650
263,2750
81,-4500
82,-5500
147,1550
168,2750
179,-4500
217,2750
59,-4500
64,-5500
70,-5500
83,3100
91,3100
98,3100
112,3100
115,-5500
135,-5500
140,5650
173,5650
191,2750
206,-4500
207,-5500
208,-5500
212,-5500
214,4650
225,4650
249,4650
257,4650
272,-5500
282,5650
291,5650
24,-4500
68,550
110,550
115,-5500
125,-5500
127,3100
158,-5500
159,4650
167,-5500
196,5650
250,2750
5,-4500
29,550
35,550
47,550
58,550
75,2750
133,-4500
173,2750
65,-4500
79,-5500
80,1550
82,1550
173,1550
187,1550
193,1550
197,2750
4,-4500
10,-5500
24,1550
37,1550
43,-5500
52,3100
107,-5500
109,4650
113,-5500
130,5650
163,5650
172,5650
185,5650
231,5650
237,5650
261,2750
208,-4500
230,-5500
235,-5500
257,-5500
258,-5500
23,-4500
27,550
60,550
62,550
82,550
90,-5500
91,1550
96,1550
99,1550
159,1550
174,-5500
188,-5500
191,-5500
193,5650
234,5650
237,5650
240,5650
258,5650
302,2750
