

37,-1500
39,1500
43,500
50,-1000
81,500
86,-1000
98,500
112,-2500
124,1500
129,-1500
170,-1000
179,200
9,-1000
40,-1000
155,-1000
10,500
27,500
52,1500
12,500
13,-2500
30,-1000
9,1000
78,500
4,500
6,-2500
108,1500
11,1500
20,1000
25,-2500
23,-1000
66,1000
166,1000
181,1500
33,-1500
49,500
51,2000
111,-2500
15,1000
7,-1500
22,500
10,-1500
16,1000
98,1500
101,1500
62,-1500
127,1500
173,-2500
48,500
9,-1000
45,-1500
84,1500
148,500
151,-1000
170,1000
175,1500
1,500
34,-1000
75,200
83,500
63,-1000
71,1000
72,-1500
107,500
26,-1500
56,-1500
61,-1500
65,1000
91,-1500
132,-1000
134,-1000
151,-1500
194,-1000
41,1000
43,1000
73,1500
94,-1000
99,-1000
106,-1000
124,-1000
149,200
167,-1000
170,1000
189,-2500
222,-1000
235,-1000
12,-1500
26,1500
69,1500
64,-1500
80,200
75,-1000
87,-1000
38,-1000
45,500
84,200
143,500
146,500
168,1500
176,500
193,500
209,500
38,200
65,-2500
73,-2500
6,-1500
16,500
33,500
54,-1000
124,-1000
129,-1000
144,500
163,1500
170,1000
203,-1000
204,-1000
3,-2500
14,-1000
28,500
56,500
58,-2500
78,500
153,1500
186,-2500
214,500
216,500
225,500
227,500
238,-1000
240,-1000
28,-1000
54,-1000
60,500
80,-1000
115,1500
162,-1000
217,-1500
54,-2500
104,-1000
130,1500
136,1500
8,-2500
96,-2500
17,1500
45,-1000
96,-1500
125,500
126,500
138,1500
143,1500
148,1500
153,1500
158,1500
163,1500
168,1500
17,-1000
50,1500
53,-1000
72,-1500
100,500
113,-2500
28,1000
32,-1000
40,-1000
62,1500
63,-2500
92,1000
97,1000
102,1000
107,1000
11,500
13,2000
34,200
112,1000
115,-1000
132,500
135,500
18,-2500
29,1500
33,-1500
52,500
54,500
59,500
61,500
14,1500
25,-1000
29,-2500
92,-1000
101,-1000
16,1500
100,500
101,200
105,500
115,500
120,500
125,-1500
136,-1500
140,-1500
171,500
181,500
10,-2500
11,-2500
16,200
117,1000
118,500
136,1000
166,500
181,500
29,-1500
47,1500
98,-1000
102,-1000
70,1000
80,-2500
37,-2500
57,1500
95,500
130,1500
131,1500
141,1500
142,1500
156,500
157,500
164,500
186,-1000
236,500
15,-1000
56,1500
20,-1500
64,-1500
100,1000
110,1000
155,-1000
159,500
161,500
174,500
191,-1500
6,1500
73,500
98,-1500
101,-1500
136,-1000
150,-1000
153,200
156,200
159,200
162,200
165,200
24,2000
45,-1500
66,-2500
68,-2500
75,-2500
77,-2500
86,1000
87,1000
142,-1000
154,-1000
171,1500
172,-1000
186,500
91,500
104,500
106,500
114,500
117,500
119,500
63,-1000
116,-2500
118,-1000
199,-2500
216,-1000
251,1500
253,1500
258,1500
262,1500
77,500
104,1000
161,500
162,500
166,500
13,200
25,-1000
38,500
80,1000
93,1000
124,-1000
136,500
151,500
152,500
155,500
166,500
167,500
170,500
186,-1500
205,-1000
239,1500
245,500
256,1000
287,-1000
305,-1000
319,-1000
341,1000
346,1000
352,1000
357,1000
401,500
420,-1000
8,1500
27,200
45,-1000
46,-1000
52,-1000
73,200
131,-1000
14,1500
40,-1000
61,-1000
101,200
122,1500
124,1500
148,-1500
153,1000
16,-1500
27,-1000
28,200
67,-1000
145,500
160,-2500
16,-2500
27,1500
48,500
